t_s,vdc_v,idc_a,v_pos_gnd_v,v_neg_gnd_v
0.01625,627.333278685288,5212.54030529512,313.666639342644,-313.666639342644
0.0163,628.786511856773,5200.49323313865,314.393255928386,-314.393255928386
0.01635,630.23732499023,5188.5216415113,315.118662495115,-315.118662495115
0.0164,631.685722115698,5176.62483971907,315.842861057849,-315.842861057849
0.01645,633.131707256503,5164.80214546452,316.565853628251,-316.565853628251
0.0165,634.57528442927,5153.05288471958,317.287642214635,-317.287642214635
0.01655,636.016457643938,5141.37639160063,318.008228821969,-318.008228821969
0.0166,637.455230903765,5129.77200824581,318.727615451882,-318.727615451882
0.01665,638.891608205346,5118.23908469461,319.445804102673,-319.445804102673
0.0167,640.325593538618,5106.77697876961,320.162796769309,-320.162796769309
0.01675,641.757190886876,5095.38505596023,320.878595443438,-320.878595443438
0.0168,643.186404226778,5084.06268930873,321.593202113389,-321.593202113389
0.01685,644.613237528363,5072.80925929809,322.306618764181,-322.306618764181
0.0169,646.037694755058,5061.62415374199,323.018847377529,-323.018847377529
0.01695,647.459779863689,5050.50676767665,323.729889931845,-323.729889931845
0.017,648.879496804494,5039.45650325463,324.439748402247,-324.439748402247
0.01705,650.296849521132,5028.47276964047,325.148424760566,-325.148424760566
0.0171,651.711841950694,5017.55498290822,325.855920975347,-325.855920975347
0.01715,653.124478023717,5006.70256594067,326.562239011858,-326.562239011858
0.0172,654.534761664189,4995.9149483304,327.267380832094,-327.267380832094
0.01725,655.942696789566,4985.19156628258,327.971348394783,-327.971348394783
0.0173,657.348287310781,4974.53186251934,328.674143655391,-328.674143655391
0.01735,658.751537132253,4963.93528618592,329.375768566126,-329.375768566126
0.0174,660.152450151897,4953.40129275835,330.076225075948,-330.076225075948
0.01745,661.551030261141,4942.9293439528,330.77551513057,-330.77551513057
0.0175,662.947281344929,4932.51890763638,331.473640672465,-331.473640672465
0.01755,664.341207281739,4922.16945773956,332.17060364087,-332.17060364087
0.0176,665.732811943587,4911.88047417001,332.866405971794,-332.866405971794
0.01765,667.122099196044,4901.65144272797,333.561049598022,-333.561049598022
0.0177,668.50907289824,4891.48185502302,334.25453644912,-334.25453644912
0.01775,669.893736902881,4881.37120839222,334.946868451441,-334.946868451441
0.0178,671.276095056258,4871.31900581973,335.638047528129,-335.638047528129
0.01785,672.656151198255,4861.32475585764,336.328075599128,-336.328075599128
0.0179,674.033909162363,4851.3879725483,337.016954581181,-337.016954581181
0.01795,675.409372775687,4841.50817534777,337.704686387843,-337.704686387843
0.018,676.78254585896,4831.6848890507,338.39127292948,-338.39127292948
0.01805,678.153432226554,4821.91764371632,339.076716113277,-339.076716113277
0.0181,679.522035686487,4812.20597459578,339.761017843244,-339.761017843244
0.01815,680.888360040436,4802.54942206062,340.444180020218,-340.444180020218
0.0182,682.252409083747,4792.94753153243,341.126204541874,-341.126204541874
0.01825,683.614186605446,4783.39985341367,341.807093302723,-341.807093302723
0.0183,684.97369638825,4773.90594301964,342.486848194125,-342.486848194125
0.01835,686.330942208576,4764.46536051153,343.165471104288,-343.165471104288
0.0184,687.685927836551,4755.07767083059,343.842963918275,-343.842963918275
0.01845,689.038657036025,4745.74244363337,344.519328518013,-344.519328518013
0.0185,690.389133564581,4736.45925322797,345.194566782291,-345.194566782291
0.01855,691.737361173543,4727.22767851139,345.868680586772,-345.868680586772
0.0186,693.083343607988,4718.04730290782,346.541671803994,-346.541671803994
0.01865,694.427084606758,4708.91771430797,347.213542303379,-347.213542303379
0.0187,695.768587902467,4699.83850500935,347.884293951234,-347.884293951234
0.01875,697.107857221515,4690.80927165754,348.553928610757,-348.553928610757
0.0188,698.444896284094,4681.82961518831,349.222448142047,-349.222448142047
0.01885,699.779708804202,4672.8991407708,349.889854402101,-349.889854402101
0.0189,701.112298489654,4664.01745775146,350.556149244827,-350.556149244827
0.01895,702.442669042088,4655.18417959896,351.221334521044,-351.221334521044
0.019,703.770824156979,4646.39892384998,351.88541207849,-351.88541207849
0.01905,705.096767523647,4637.66131205577,352.548383761824,-352.548383761824
0.0191,706.42050282527,4628.97096972966,353.210251412635,-353.210251412635
0.01915,707.74203373889,4620.32752629529,353.871016869445,-353.871016869445
0.0192,709.061363935427,4611.73061503573,354.530681967714,-354.530681967714
0.01925,710.378497079689,4603.17987304334,355.189248539845,-355.189248539845
0.0193,711.69343683038,4594.67494117042,355.84671841519,-355.84671841519
0.01935,713.006186840111,4586.21546398066,356.503093420055,-356.503093420055
0.0194,714.31675075541,4577.80108970129,357.158375377705,-357.158375377705
